file,kernel,warmth,metric,value,unit
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global ld insns,"1,152,000",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global st insns,"57,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Int insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Conv insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem insns (thr),"82,944,000",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HFMA,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HMUL,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HADD,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FFMA,"11,059,200",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FMUL,"5,529,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FADD,"7,372,800",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DFMA,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DMUL,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DADD,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM total,46.45,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM rd,43.12,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM wr,3.33,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit sectors,"2,330,542",sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss sectors,"2,146,317",sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit bytes,46.46,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 miss bytes,110.13,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Comp thru [%],67.67,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem thru,1.99,Tbyte/s
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM thru [%],49.64,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Duration,23.30,us
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit [%],53.09,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit [%],29.67,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem Busy [%],44.58,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,SM Busy [%],70.77,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem static,0,byte/block
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem dynamic,0,byte/block
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Occ [%],86.83,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Block Size,256,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Grid Size,"7,200",
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Waves/SM,6.82,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps active,"228,768,600",warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps/cyc active,55.57,warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps launched,"57,600",warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Act Thr/Warp,32,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warp Cyc/Inst,19.44,cycle
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Elig Warps/Sched,6.54,warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,No Eligible [%],28.24,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Coal ld [%],78.85,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Coal st [%],100,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Sec/req ld,4.04,sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Sec/req st,4,sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Exec insns,"11,577,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Total insns,"11,577,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Global ld insns,"1,152,000",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Global st insns,"57,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shared ld insns,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shared st insns,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Int insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP16 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP32 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP64 insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Conv insns,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem insns (thr),"82,944,000",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HFMA,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HMUL,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HADD,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FFMA,"11,059,200",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FMUL,"5,529,600",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FADD,"7,372,800",inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DFMA,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DMUL,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DADD,0,inst
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM total,47.27,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM rd,43.14,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM wr,4.13,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 miss bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit sectors,"2,319,917",sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 miss sectors,"2,144,570",sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 hit bytes,46.42,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 miss bytes,110.03,Mbyte
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 global ld bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 global st bytes,n/a,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Comp thru [%],66.85,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem thru,1.93,Tbyte/s
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM thru [%],47.96,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Duration,24.54,us
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit [%],52.82,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 hit [%],29.67,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem Busy [%],42.40,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,SM Busy [%],71.02,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Regs/thr,32,register/thread
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shmem static,0,byte/block
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shmem dynamic,0,byte/block
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Occ [%],86.84,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Theo Occ [%],100,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Block Size,256,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Grid Size,"7,200",
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Waves/SM,6.82,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps active,"228,093,186",warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps/cyc active,55.58,warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps launched,"57,600",warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Act Thr/Warp,32,
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warp Cyc/Inst,19.60,cycle
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Elig Warps/Sched,6.48,warp
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,No Eligible [%],28.82,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Coal ld [%],78.85,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Coal st [%],100,%
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Sec/req ld,4.04,sector
vt_profiles-r02b04/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Sec/req st,4,sector
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Total duration [us],266.52,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP16 FLOPs,"3,645,440",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP32 FLOPs,"5,529,600",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP64 FLOPs,"181,794,702",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Total FLOPs,"190,969,742",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP16 GFLOP/s,13.68,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP32 GFLOP/s,20.75,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP64 GFLOP/s,682.11,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Total GFLOP/s,716.53,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd [GB],0.4611,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr [GB],0.045,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total [GB],0.506,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd BW [GB/s],"1,729.96",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr BW [GB/s],168.83,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total BW [GB/s],"1,898.73",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,L2 hit rate [%],52.18,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,L1 hit rate [%],32.74,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Global ld insns,"6,863,351",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Global st insns,"585,057.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Shared ld insns,"3,487.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Shared st insns,"6,976.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Total insns,"70,667,838",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Int insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP16 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP32 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,FP64 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Conv insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,cold,Warps launched,"672,760.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Total duration [us],274.08,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP16 FLOPs,"3,645,440",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP32 FLOPs,"5,529,600",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP64 FLOPs,"181,794,702",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Total FLOPs,"190,969,742",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP16 GFLOP/s,13.30,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP32 GFLOP/s,20.18,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP64 GFLOP/s,663.29,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Total GFLOP/s,696.77,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd [GB],0.4613,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr [GB],0.04492,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total [GB],0.5062,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd BW [GB/s],"1,683.06",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr BW [GB/s],163.89,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total BW [GB/s],"1,846.90",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,L2 hit rate [%],52.15,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,L1 hit rate [%],32.69,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Global ld insns,"6,863,351",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Global st insns,"585,057.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Shared ld insns,"3,487.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Shared st insns,"6,976.00",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Total insns,"70,667,838",
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Int insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP16 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP32 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,FP64 insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Conv insns,0,
vt_profiles-r02b04/vt.f64.ncu-rep,AGGREGATE,warm,Warps launched,"672,760.00",
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Exec insns,"12,614,400",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Total insns,"12,614,400",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global ld insns,"1,152,000",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global st insns,"57,600",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Int insns,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Conv insns,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem insns (thr),"82,944,000",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HFMA,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HMUL,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HADD,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FFMA,"1,843,200",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FMUL,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FADD,0,inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DFMA,"22,118,400",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DMUL,"7,372,800",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DADD,"9,216,000",inst
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM total,96.62,Mbyte
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM rd,85.75,Mbyte
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM wr,10.87,Mbyte
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit sectors,"4,196,068",sector
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss sectors,"4,242,091",sector
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit bytes,62.42,Mbyte
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 miss bytes,207.97,Mbyte
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Comp thru [%],48.96,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem thru,2.93,Tbyte/s
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM thru [%],72.80,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Duration,33.02,us
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit [%],50.90,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit [%],23.09,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem Busy [%],60.65,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,SM Busy [%],54.09,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem static,0,byte/block
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem dynamic,0,byte/block
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Occ [%],86.61,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Block Size,256,
vt_profiles-r02b04/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Grid Size,"7,200",
