file,kernel,rep,metric,value,unit
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Global st insns,"28,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Mem insns (thr),"13,363,200",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,HFMA,"921,600",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,HMUL,"460,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DRAM total,2.39,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DRAM rd,2.39,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 hit sectors,"276,932",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 miss sectors,"116,796",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L1 hit bytes,8.71,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L1 miss bytes,8.28,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Comp thru [%],37.55,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Mem thru,358.42,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,DRAM thru [%],8.99,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Duration,6.66,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L2 hit [%],71.87,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,L1 hit [%],51.26,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Mem Busy [%],23.63,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,SM Busy [%],56.72,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Regs/thr,30,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Occ [%],76.32,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Grid Size,"1,800",
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Waves/SM,1.70,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Warps active,"39,576,428",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Warps/cyc active,48.84,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Warps launched,"14,400",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Warp Cyc/Inst,21.96,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Elig Warps/Sched,3.22,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,No Eligible [%],46.11,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Coal ld [%],62.61,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Coal st [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Sec/req ld,2.53,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_31_3_9,0,Sec/req st,2.01,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Exec insns,"230,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Total insns,"230,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Global ld insns,"12,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Global st insns,"6,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Mem insns (thr),"1,433,600",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,HFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,HMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,HADD,"204,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DRAM total,822.02,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DRAM rd,822.02,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 hit sectors,"27,053",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 miss sectors,"39,175",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L1 hit bytes,320.38,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L1 miss bytes,904.70,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Comp thru [%],12.24,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Mem thru,254.34,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,DRAM thru [%],6.38,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Duration,3.23,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L2 hit [%],39.62,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,L1 hit [%],26.15,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Mem Busy [%],6.34,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,SM Busy [%],21.87,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Regs/thr,16,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Occ [%],65.72,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Grid Size,800,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Waves/SM,0.76,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Warps active,"12,273,706",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Warps/cyc active,42.06,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Warps launched,"6,400",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Warp Cyc/Inst,51.88,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Elig Warps/Sched,0.84,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,No Eligible [%],77.59,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Coal ld [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Coal st [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Sec/req ld,2,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_2_map_1_1_31_4_2,0,Sec/req st,2.02,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Exec insns,"552,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Total insns,"552,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Global ld insns,"24,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Global st insns,"12,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Mem insns (thr),"3,072,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,HFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,HMUL,"384,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DRAM total,1.54,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DRAM rd,1.54,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 hit sectors,"32,125",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 miss sectors,"72,215",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L1 hit bytes,235.71,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L1 miss bytes,1.68,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Comp thru [%],20.76,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Mem thru,279.81,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,DRAM thru [%],6.99,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Duration,5.50,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L2 hit [%],30.59,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,L1 hit [%],12.28,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Mem Busy [%],7.06,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,SM Busy [%],28.90,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Regs/thr,16,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Occ [%],73.49,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Grid Size,"1,500",
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Waves/SM,1.42,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Warps active,"23,409,816",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Warps/cyc active,47.03,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Warps launched,"12,000",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Warp Cyc/Inst,41.29,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Elig Warps/Sched,1.17,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,No Eligible [%],70.01,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Coal ld [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Coal st [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Sec/req ld,2,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_4_12,0,Sec/req st,1.00,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Exec insns,145,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Total insns,145,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Global ld insns,3,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Global st insns,3,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Mem insns (thr),737,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,HFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,HMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DRAM total,8.45,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DRAM rd,8.45,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 hit sectors,"1,535",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 miss sectors,435,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L1 hit bytes,96,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L1 miss bytes,2.43,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Comp thru [%],0.01,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Mem thru,2.93,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,DRAM thru [%],0.07,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Duration,2.88,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L2 hit [%],36.57,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,L1 hit [%],3.80,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Mem Busy [%],0.30,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,SM Busy [%],1.84,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Regs/thr,16,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Occ [%],8.26,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Grid Size,1,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Waves/SM,0.00,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Warps active,"10,868",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Warps/cyc active,5.29,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Warps launched,8,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Act Thr/Warp,29.25,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Warp Cyc/Inst,83.19,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Elig Warps/Sched,0.02,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,No Eligible [%],97.97,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Coal ld [%],3.12,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Coal st [%],46.88,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Sec/req ld,25,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_6,0,Sec/req st,1.67,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_18,0,Exec insns,"324,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_18,0,Total insns,"324,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_18,0,Global ld insns,"12,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_4_map_1_1_31_5_18,0,Global st insns,0,inst
